date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,24300,42.93
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,16853.23,29.78
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,26564.52,46.93
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,22645.16,40.01
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,27000,47.7
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,16461.29,29.08
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1701000,3005.3
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,137612.9,243.13
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,32400,57.24
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,56700,100.18
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,45900,81.1
2023-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,24300,42.93
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,16200,28.62
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,27000,47.7
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,27000,47.7
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,16200,28.62
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,17550,31.01
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,24300,42.93
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2295000,4054.77
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,140400,248.06
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,54000,95.41
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,16200,28.62
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,32400,57.24
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,27000,47.7
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,35100,62.01
2023-08-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,27000,47.7
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,28000,49.47
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,30800,54.42
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,34729.03,61.36
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1680000,2968.2
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,168000,296.82
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,42000,74.2
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,14000,24.73
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,42000,74.2
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,14000,24.73
2023-08-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,112000,197.88
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,29000,51.24
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,29000,51.24
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,20543.23,36.3
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,29000,51.24
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,29000,51.24
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2320000,4098.94
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,174000,307.42
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,58000,102.47
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,23200,40.99
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,29000,51.24
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,48430,85.57
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,29000,51.24
2023-08-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,29000,51.24
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22500,39.75
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,25000,44.17
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,20000,35.34
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,24500,43.29
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,30000,53
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1750000,3091.87
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,175000,309.19
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,32500,57.42
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,23000,40.64
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,20000,35.34
2023-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,10000,17.67
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,35000,61.84
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,37500,66.25
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,50000,88.34
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,25000,44.17
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,45000,79.51
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,50000,88.34
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1500000,2650.18
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,12500,22.08
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,67500,119.26
2023-08-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,50000,88.34
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,48300,85.34
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,35700,63.07
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,37800,66.78
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2472580.63,4368.52
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,12600,22.26
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,33600,59.36
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,67200,118.73
2023-08-15,Nugaal,Burtinle,Burtinle,6599,7.64,47.83,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,63541.94,112.26
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,58529.03,103.41
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,48300,85.34
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,337896.77,596.99
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,50400,89.05
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,77700,137.28
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,77903.23,137.64
2023-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,46200,81.63
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,34480.65,60.92
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,51348.39,90.72
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,49451.61,87.37
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,39493.55,69.78
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2868193.57,5067.48
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,336000,593.64
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,72077.42,127.35
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,46200,81.63
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,37596.77,66.43
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,79190.32,139.91
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,68825.8,121.6
2023-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,42000,74.2
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,7200,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,5000,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,5500,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,7500,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SLS,45000,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,7551.85,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,miscellaneous food,Salt,185,KG,aggregate,Retail,SLS,4000,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,8000,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,7288.89,
2023-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,vegetables and fruits,Onions,173,KG,aggregate,Retail,SLS,10574.07,
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22960,40.57
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,28000,49.47
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,61600,108.83
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,23800,42.05
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1960000,3462.9
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,140000,247.35
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,7000,12.37
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,35000,61.84
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,53200,93.99
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,45360,80.14
2023-08-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,44800,79.15
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,27000,47.7
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,40604.52,71.74
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,19440,34.35
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,19919.03,35.19
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,24448.07,43.19
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2160000,3816.25
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,135000,238.52
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,5400,9.54
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,29700,52.47
2023-08-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,43304.52,76.51
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,44000,77.74
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,32000,56.54
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,48451.61,85.6
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,40000,70.67
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2600000,4593.64
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,360000,636.04
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,57806.45,102.13
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,40000,70.67
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,43096.77,76.14
2023-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,69161.29,122.19
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,47225.81,83.44
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,38322.58,67.71
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,27445.16,48.49
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,52000,91.87
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,40000,70.67
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2632258.09,4650.63
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,58387.1,103.16
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,34000,60.07
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,48000,84.81
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,37419.35,66.11
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,68000,120.14
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,74322.58,131.31
2023-08-15,Sool,Taleex,Taleex,6592,9.15,48.42,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,36645.16,64.74
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,47225.81,83.44
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,33070.97,58.43
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2400090.32,4240.44
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,36090.32,63.76
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,38903.23,68.73
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,72000,127.21
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,77032.25,136.1
2023-08-15,Sool,Xudun,Xudun,6593,9.15,47.48,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,40000,70.67
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,5007.41,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SLS,7896.3,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,4655.56,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,5240.74,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,7500,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SLS,41037.04,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,7500,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,7300,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,15500,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SLS,17444.44,
2023-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,vegetables and fruits,Onions,173,KG,aggregate,Retail,SLS,13481.48,
